id,Comments,Key_phrases,Retweets,UserName,Text,ID,Likes,category,Timestamp,Handle,type
208,0,"Printer Ink Deskjet,Cartridge Clamp Absorption,Clamp Absorption SABQPIN,Ink Deskjet,Cartridge Clamp,Absorption SABQPIN,Printer Ink,Clamp Absorption,Deskjet,Cartridge,SABQPIN,Printer,Ink,Clamp,Absorption",0,"Otis.Abbott74KWno","For HP 301 302 304 305 Xl Printer Ink Deskjet 2540 2050 2510 2620 2630 2632 5030 5020 3720 3730 Cartridge Clamp Absorption SABQPIN  https://s.click.aliexpress.com/e/_DmMthWz?Gasj0FH…",209,0,"Neutral","2023-05-15T06:38:14.000Z","@abbott74kwno","labelled_tweets"
209,3,"HPSupport,India,kind of pathetic,pathetic service,service you guys,days,kind,pathetic,service,guys,annoying,soo annoying,registered a case,received any proper,proper update,registered,case,printer,received,proper",0,"MRIDUMOLOY","@HPSupport  @HP  @HP  What kind of pathetic service you guys have in India? I registered a case regarding my printer on 1st May, 2023 and even after 15 days I haven't received any proper update or it. This is soo annoying.  (1/3)",210,0,"Complaint","2023-05-15T06:19:19.000Z","@MridumoloySarm2","labelled_tweets"
210,0,"Large Capacity Ink,Capacity Ink Cartridge,Ink Cartridge Compatible,Printer LBXDTXX,Large Capacity,Capacity Ink,Ink Cartridge,Cartridge Compatible,HINICOLE,Large,Deskjet,Printer,LBXDTXX,Capacity,Ink,Cartridge,Compatible",0,"Toney88GXJNn","HINICOLE 60 60XL Large Capacity Ink Cartridge Compatible For HP Deskjet F4210 F4213 F4235 F4240 F4272 F4275 F4280 F4283 Printer LBXDTXX  https://s.click.aliexpress.com/e/_DdJpSpR?ETqOpSdI…",211,0,"Neutral","2023-05-15T06:11:17.000Z","@NnGxj","labelled_tweets"
211,2,"Current Device,printer,buying,Device,Current,HPSupport,Brand,starter ink,Brand new printer,starter,ink,cartridge,intended,genuine,genuine cartridge,printer with starter",0,"Vince","Never buying a HP printer again.   Brand new printer with starter ink and this is what I get.  ""Not intended for Use in Current Device""?? It's a genuine cartridge!!! @HPSupport",212,0,"Neutral","2023-05-15T04:39:14.000Z","@VinceZalamea","labelled_tweets"
212,0,"ink cartridges Replacement,cartridges Replacement,ink cartridges,Deskjet,Printer,Replacement,ink,cartridges,Cartridge",0,"Concepcion83lRmrz","5PK 655XL ink cartridges Replacement For HP655 Cartridge For HP 655 Deskjet 4615 4625 3525 5525 6520 6525 6625 Printer AR3SITD  https://s.click.aliexpress.com/e/_Dm79hzT?a8GkEotX…",213,0,"Neutral","2023-05-15T04:33:24.000Z","@concepcion83l","labelled_tweets"
213,0,"Brother Printer CISS,Refillable Printers Dye,Refill Ink Kit,Printer Ink Refill,Printer CISS Ink,Printers Dye Ink,Ink Refill Ink,Kit For Epson,Epson For Canon,Brother Printer,Printer CISS,Refillable Printers,Printers Dye,Ink Refill,Refill Ink,Ink Kit,CISS Ink,Dye Ink,Printer Ink,Ink",0,"Judge_Pfannerstill24QjSo","IBOQVZG 500ML Printer Ink Refill Ink Kit For Epson For Canon For HP For Brother Printer CISS Ink and Refillable Printers Dye Ink Z2SMEVC  https://s.click.aliexpress.com/e/_DCPdLuv?TiQVcoN…",214,0,"Neutral","2023-05-15T04:30:41.000Z","@JudgePfannerst1","labelled_tweets"
214,0,"Months Free Ink,Wireless Color,Months Free,Free Ink,Wireless,Color,Printer,Months,Free,Ink,OfficeJet",0,"Deals & Price Mistakes","HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink for $99!!!  http://amazon.com/gp/product/B08XW7LT9P?tag=cheapprr-20…",215,0,"Appreciation","2023-05-15T04:30:07.000Z","@cheapprr","labelled_tweets"
215,0,"Months Free Ink,Wireless Color,Months Free,Free Ink,Wireless,Color,Printer,Months,Free,Ink,OfficeJet",17,"Fat Kid Deals","HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink for $99!  https://fkd.sale/?l=https://amzn.to/3nYUPFA…",216,3,"Appreciation","2023-05-15T04:12:02.000Z","@FatKidDeals","labelled_tweets"
216,0,"Low Voltage Power,Voltage Power Supply,Printer Parts,Low Voltage,Power Board,Voltage Power,Power Supply,Low,Board,Printer,Parts,Power,Voltage,Supply",0,"Rhea_EichmannadsO","RM2-1653 RM2-8211 Low Voltage Power Supply for HP M102 M104 M106 102 104 106 M102a M104a Power Board RM2-8212 Printer Parts M0SEUL2  https://s.click.aliexpress.com/e/_DBbm5QV?mhvP7gitV…",217,0,"Complaint","2023-05-15T04:00:05.000Z","@eichmannadso","labelled_tweets"
217,1,"Replying",6,"anotherHuman TeslaQ","Replying to  @Mayhem4Markets",218,1,"Neutral","2023-05-15T03:53:56.000Z","@An0th3r_Human","labelled_tweets"
218,0,"questauthority,Replying",2,"Skippy the Bush Kangaroo","Replying to  @questauthority",219,0,"Neutral","2023-05-15T02:50:52.000Z","@Skippy_Bush_Roo","labelled_tweets"
219,0,"questauthority,Replying",1,"CMH","Replying to  @questauthority",220,0,"Neutral","2023-05-15T02:49:31.000Z","@d0m1nat0r81","labelled_tweets"
220,0,"Replying,questauthority",6,"JuneSummersSunnydale","Replying to  @questauthority  and  @HP",221,0,"Neutral","2023-05-15T02:46:53.000Z","@JuneSunnydale","labelled_tweets"
221,0,"darkpatterns,Replying",0,"Stellar Continuum Gaming","Replying to  @darkpatterns",222,0,"Neutral","2023-05-15T02:44:35.000Z","@StellarCGaming","labelled_tweets"
222,0,"Replying,questauthority",7,"Kristina Falcone","Replying to  @questauthority  and  @HP",223,0,"Neutral","2023-05-15T02:44:35.000Z","@kfalcone2015","labelled_tweets"
223,0,"Replying,questauthority",31,"Elon Muskrat Love","Replying to  @questauthority  and  @HP",224,1,"Neutral","2023-05-15T02:43:00.000Z","@ReddTrain","labelled_tweets"
224,1,"Replying,questauthority",6,"prag_com","Replying to  @questauthority  and  @HP",225,0,"Neutral","2023-05-15T02:37:41.000Z","@prag_com","labelled_tweets"
225,3,"printer report,report to explain,printer,printer to print,report,explain,print,asked,damn document,document,damn,print the damn",126,"Mike Dunford","YOU KNOW WHAT I DIDN'T WANT,  @hp ? I didn't want the printer to print me a printer report to explain itself to me. I didn't ask for that.   You know what I asked? I asked it to print the damn document. Nothing more.",226,0,"Complaint","2023-05-15T02:36:55.000Z","@questauthority","labelled_tweets"
226,0,"complete a captcha,order to print,home,captcha,order,print,printer,asked,complete,fuck kind,kind of bullshit,firebomb HPs headquarters,HPs headquarters,headquarters,fuck,kind,bullshit,fucking firebomb,firebomb HPs,fucking firebomb HPs",0,"Herr Zrbo","In order to print from my HP printer right now, at home, it asked me to complete a captcha! What the fuck kind of bullshit is this?? Someone should fucking firebomb HPs headquarters",227,0,"Complaint","2023-05-15T02:31:39.000Z","@herrzrbo","labelled_tweets"
227,0,"Replying,questauthority",9,"Javier Henderson","Replying to  @questauthority  and  @HP",228,0,"Neutral","2023-05-15T02:31:20.000Z","@javierk4jh","labelled_tweets"
228,41,"rhetorical question,question,guessed,printer,rhetorical,ink salesman,time,damn,rest,prints,print,salesman,damn well prints,phone,ink,thing that interacts,thing,interacts",433,"Mike Dunford","You know what I want from a printer,  @HP ?  (That's a rhetorical question, if you hadn't guessed.)  I want something that damn well prints when I want it to print and does nothing the rest of the time. Not an ink salesman. Not a thing that interacts with my phone. A printer.",229,34,"Neutral","2023-05-15T02:30:08.000Z","@questauthority","labelled_tweets"
229,0,"HPSupport,Replying",3,"Vidal_890632","Replying to  @Mayhem4Markets  @HP  and  @HPSupport",230,0,"Neutral","2023-05-15T02:22:16.000Z","@Vidal_is__back","labelled_tweets"
230,0,"HPSupport,Replying",0,"Tr0th","Replying to  @Mayhem4Markets  @HP  and  @HPSupport",231,0,"Neutral","2023-05-15T02:21:33.000Z","@tr0th","labelled_tweets"
231,0,"Replying",1,"Vepa Gurbangeldiyev","Replying to  @Mayhem4Markets",232,0,"Neutral","2023-05-15T01:50:41.000Z","@vepagram","labelled_tweets"
232,0,"Replying",0,"Mr. Draggle","Replying to  @Mayhem4Markets",233,0,"Neutral","2023-05-15T01:49:33.000Z","@tufaznail","labelled_tweets"
233,0,"Replying",0,"Thomas the Train - (Thomas Trainer)","Replying to  @cryptotex13  @Mayhem4Markets  and  @HP",234,0,"Neutral","2023-05-15T01:23:03.000Z","@ttrain4086","labelled_tweets"
234,0,"warranty expired,printers I ’ve,misfortune of owning,owning gave,expired,printers,’ve,misfortune,owning,gave,year,warranty",0,"justcallmePatel™","The two HP printers I’ve had the misfortune of owning gave out on me little over a year later just after the warranty expired",235,0,"Neutral","2023-05-15T01:22:49.000Z","@patelsneh96","labelled_tweets"
235,2,"EverythingOOC,Replying",101,"HP inkjet Printer ™","Replying to  @EverythingOOC",236,12,"Neutral","2023-05-15T01:21:46.000Z","@Sean3733","labelled_tweets"
236,0,"HPSupport,Replying",2,"Vinylbmx","Replying to  @Mayhem4Markets  @HP  and  @HPSupport",237,0,"Neutral","2023-05-15T01:19:20.000Z","@vinylbmx","labelled_tweets"
237,4,"Replying",3,"CryptoTex","Replying to  @Mayhem4Markets",238,0,"Neutral","2023-05-15T01:13:50.000Z","@cryptotex13","labelled_tweets"
238,0,"KoboldRed,Replying",1,"Kari - Greater Fae Vtuber","Replying to  @KoboldRed",239,0,"Neutral","2023-05-15T01:11:47.000Z","@KariFaeVT","labelled_tweets"
239,0,"Replying",0,"John Ham","Replying to  @Mayhem4Markets",240,0,"Neutral","2023-05-15T01:11:29.000Z","@dontatsu","labelled_tweets"
240,0,"cutthroat,HPQ,clip,printers,ink,customer service,taking,service,level,companies,rival companies,Devices,updated,customer,customers,started,disabling,cartridges,rival,remotely",0,"voodoodreams","News clip :  cutthroat. HP (HPQ -1.67%) is taking ""customer service"" to a whole new level. ..it started disabling the printers of customers using ink cartridges from rival companies.  Devices remotely updated ..printers will not work unless they are fitted with approved ink.",241,0,"Complaint","2023-05-15T01:08:41.000Z","@voodoodreams","labelled_tweets"
241,0,"Replying",2,"@VT_MeterMobb","Replying to  @Mayhem4Markets",242,0,"Neutral","2023-05-15T01:03:55.000Z","@VT_MeterMobb","labelled_tweets"
242,2,"Replying",6,"MegaDesk","Replying to  @Mayhem4Markets",243,0,"Neutral","2023-05-15T01:03:23.000Z","@MegaDeskTrading","labelled_tweets"
243,0,"Fixing Unit Film,Unit Film Assembly,Fixing Unit,Printer parts,Unit Film,Film Assembly,Fixing,Printer,Unit,Film,Assembly,parts",0,"Shanie.Labadie54Ojxk","1pcs Fixing Unit Film Assembly For HP P3015 M521 M525 Printer parts HMM77DN  https://s.click.aliexpress.com/e/_DFPbf93?AXz1nBnkdy…",244,0,"Neutral","2023-05-15T00:55:38.000Z","@labadie54ojxk","labelled_tweets"
244,110,"buy,printer",308,"Markets & Mayhem","Would you ever buy an HP printer again?",245,75,"Neutral","2023-05-15T00:54:16.000Z","@Mayhem4Markets","labelled_tweets"
245,0,"Inkjet Multifunction Printer,Inkjet Multifunction,Multifunction Printer,Poshmark closet,Poshmark,Deskjet,Inkjet,Printer,Parts,Multifunction,shopmycloset,poshmarkapp,Check,closet,working,listing,added",0,"LWC DESIGN","Check out this listing I just added to my #Poshmark closet: HP Deskjet 2755E Inkjet Multifunction Printer [For Parts/Not working]. https://poshmark.com/listing/64616f116da06eb9ff6200ba?utm_source=tw_sh&utm_content=ext_trk%3Dbranch%26feature%3Dsh_li_cl_web%26rfuid%3Dext1%3A2c67fe0a-849d-45aa-bb2c-274c73a47a32… #shopmycloset  @poshmarkapp",246,0,"Neutral","2023-05-14T23:36:03.000Z","@WaterCustom","labelled_tweets"
246,0,"Multifunction Printer,BHC,Printer,Multifunction",0,"Guncelkal.net","Multifunction Printer HP 1F3Y3A#BHC",247,0,"Neutral","2023-05-14T23:26:48.000Z","@guncelkalnet","labelled_tweets"
247,0,"davenewworld,Replying",1,"Janice Morris","Replying to  @davenewworld_2",248,0,"Neutral","2023-05-14T23:14:36.000Z","@jandjm2","labelled_tweets"
248,0,"printer,technology,smarthome,review HP DeskJet,owning one worthwhile,worthwhile,review,DeskJet,basics makes,makes owning,basics,makes,owning,basics makes owning",1,"Erin Lawrence","Nobody needs a printer. Until they do. Having one that can do more than the basics makes owning one worthwhile. We #review HP DeskJet 8025e #technology #smarthome https://techgadgetscanada.com/i-tried-hp-officejet-pro-8025e-wireless-printer-review/…",249,0,"Appreciation","2023-05-14T22:41:00.000Z","@tvchick1313","labelled_tweets"
249,0,"Brother Epson Dell,Cable High Speed,Sync Scanner Cord,Canon Brother Epson,Data Cable Sync,Cable Sync Scanner,Printer Data Cable,Printer Cable High,usb Printer Data,USB Printer Cable,Male usb Printer,High Speed,Epson Dell,USB Printer,Sync Scanner,Scanner Cord,Canon Brother,Brother Epson,Printer Data,Cable High",0,"Stefan74LsvP","USB Printer Cable High Speed 2.0 A Male to B Male usb Printer Data Cable Sync Scanner Cord  for HP Canon Brother Epson Dell V1KBKKZ  https://s.click.aliexpress.com/e/_DePQtaz?SWZPjBt…",250,0,"Neutral","2023-05-14T22:37:13.000Z","@PStefan74","labelled_tweets"
250,0,"Full Colors Print,Colors Print Head,Slot Replacement Printhead,Office Printer Parts,Replacement Printhead Home,Printhead Home Office,Home Office Printer,Officejet Pro,Full Colors,Print Head,Slot Replacement,Printer Parts,Colors Print,Replacement Printhead,Printhead Home,Home Office,Office Printer,Pro,Full,Head",0,"Oran65MMKPn","for HP Officejet Pro 7740 8210 8710 8720 8730 Full Colors Print Head 4 Slot Replacement Printhead Home Office Printer Parts L9KVWU0  https://s.click.aliexpress.com/e/_DlzGWvJ?AIiyxQV…",251,0,"Neutral","2023-05-14T22:05:30.000Z","@mmk_pn","labelled_tweets"
251,0,"TheLindyManCan,CanonUSA,Replying",0,"Epson America","Replying to  @TheLindyManCan  @HP  and  @CanonUSA",252,0,"Neutral","2023-05-14T21:59:09.000Z","@EpsonAmerica","labelled_tweets"
252,0,"kevinrmaloney,Replying",0,"Jean Gogarty","Replying to  @kevinrmaloney",253,0,"Neutral","2023-05-14T21:45:56.000Z","@gogartyj","labelled_tweets"
253,0,"Printer EUQWMGG,ink cartridge,Deskjet,Printer,EUQWMGG,Remanufactured,ink,cartridge",0,"Rhea_EichmannadsO","Remanufactured For HP 302XL 302 xl ink cartridge For HP Deskjet 1110 2130 1112 3630 3632 3830 4650 4652 4528 4527 4523 Printer EUQWMGG  https://s.click.aliexpress.com/e/_DCSazlb?XcJ7Ibw…",254,0,"Neutral","2023-05-14T21:33:46.000Z","@eichmannadso","labelled_tweets"
254,0,"printer DSQNPRD,LaserJe Pro,toner cartridge,MFP,Compatible,Pro,DSQNPRD,toner,printer,cartridge,LaserJe",0,"Zora_BoyerNsc","4PK Compatible for hp 203A CF540A 540a toner cartridge For HP LaserJe Pro M254nw M254dw MFP M281fdw M281fdn M280nw printer DSQNPRD  https://s.click.aliexpress.com/e/_DBSByzR?dqjFlMsFMI…",255,0,"Neutral","2023-05-14T19:58:16.000Z","@boyernsc","labelled_tweets"
255,0,"SMART TANK,Printer HP SMART,Multifunction Printer,AIO,TANK,Printer,SMART,Multifunction",0,"Guncelkal.net","Multifunction Printer HP SMART TANK 7005 AIO",256,0,"Appreciation","2023-05-14T19:42:07.000Z","@guncelkalnet","labelled_tweets"
256,0,"ENVY INSPIRE,Printer HP ENVY,Multifunction Printer,AIO,INSPIRE,Printer,ENVY,Multifunction",0,"Guncelkal.net","Multifunction Printer HP ENVY INSPIRE 7920E AIO",257,0,"Appreciation","2023-05-14T19:41:55.000Z","@guncelkalnet","labelled_tweets"
257,0,"Remote Mobile Print,Color LaserJet Pro,Laser Printer,Works with Alexa,Remote Mobile,Mobile Print,LaserJet Pro,Wireless,Scan,Copy,Color LaserJet,Pro,Laser,Printer,Remote,Print,Works,Alexa,Color,Mobile",0,"Jevon99YtVao","HP Color LaserJet Pro M182nw Wireless All-in-One Laser Printer, Remote Mobile Print, Scan & Copy, Works with Alexa (7KW55A) OEHYTH1",258,0,"Neutral","2023-05-14T19:38:35.000Z","@vao_yt","labelled_tweets"
258,0,"Refillable Ink Cartridge,Officejet Pro,Refillable Ink,Printer NUPDXZO,Ink Cartridge,Cartridge With Chip,Refillable,Officejet,Pro,NUPDXZO,Ink,Cartridge,Chip,Printer,einkshop",0,"Genevieve44Silog","einkshop for hp 940 940xl Refillable Ink Cartridge With Chip for HP940 Officejet Pro 8500a 8000 8500 8500 a Printer NUPDXZO  https://s.click.aliexpress.com/e/_DegfLxf?B3Hgzbj…",259,0,"Neutral","2023-05-14T19:35:49.000Z","@Genevieve44S","labelled_tweets"
259,0,"DansDeals,Replying",0,"Bernard McGillicuddy","Replying to  @DansDeals",260,0,"Neutral","2023-05-14T19:34:48.000Z","@whosevelt","labelled_tweets"
260,0,"RoryOCleary,Replying",2,"R.Alexander Ayyad-TX (I discuss ideas, not people)","Replying to  @RoryOCleary",261,0,"Neutral","2023-05-14T19:33:31.000Z","@Alexander001a","labelled_tweets"
261,2,"HPUK,sensor,n’t recognise,drawer is shut,’ve,printer,n’t,recognise,paper,drawer,shut,issue,repair",0,"Rachel Cuthbert","@HPUK  Hello! I’ve been given a HP printer but it doesn’t recognise there’s paper in or the drawer is shut so I think there’s an issue with the sensor? Are you able to help with a repair at all? Thanks",262,0,"Appreciation","2023-05-14T19:25:18.000Z","@Rachel_Bert","labelled_tweets"
262,0,"Replying,dowdmuska",0,"Patrick Brenner, Unicorn Hunter","Replying to  @dowdmuska  and  @HP",263,0,"Neutral","2023-05-14T19:15:26.000Z","@pmbrenner91","labelled_tweets"
263,0,"Cheaper Ink Cartridges,Updates Firmware,Blocks Its Printers,Cartridges from Rivals,Cheaper Ink,Ink Cartridges,Slashdot,Firmware,Blocks,Rivals,Updates,Printers,Cheaper,Ink,Cartridges",1,"jansaell","HP Updates Firmware, Blocks Its Printers From Using Cheaper Ink Cartridges from Rivals - Slashdot",264,0,"Complaint","2023-05-14T19:01:27.000Z","@jansaell","labelled_tweets"
264,0,"small business,business get tangled,printer problems,problems,small,business,tangled,Watch this video,manage multiple printers,smart,smart dashboard,multiple printers,printing system,manage multiple,Watch,single,dashboard,smart printing system,printer,printers",0,"Keith Strauss Firehorse OTS","Don't let your small business get tangled by #printer problems. Watch this video about  @HP +, the smart printing system that lets you manage multiple printers in any location from a single, smart dashboard.",265,0,"Appreciation","2023-05-14T19:01:23.000Z","@FirehorseO","labelled_tweets"
265,0,"Months Free Ink,Wireless Color,Months Free,Free Ink,Wireless,Color,Printer,Months,Free,Ink,OfficeJet",0,"Tech Deals","HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink only $99.99 https://edealinfo.com/d/00195161213618/HP-OfficeJet-8015e-Wireless-Color-All-in-One-Printer-with-6…",266,0,"Appreciation","2023-05-14T18:17:23.000Z","@techdeals","labelled_tweets"
266,0,"Months Free Ink,Wireless Color,Months Free,Free Shipping,Free Ink,Free,Wireless,Color,Printer,Months,Shipping,Ink,OfficeJet",0,"KollelBudget.com","HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink with HP+ Only $99.99 + Free Shipping (was $159.99)! https://kollelbudget.com/256168-2/",267,0,"Appreciation","2023-05-14T18:16:19.000Z","@KollelBudget","labelled_tweets"
267,0,"Printer,Review,archive,LaserJet",0,"Thomas","From the archive: Review of HP LaserJet M209dw Printer",268,0,"Neutral","2023-05-14T18:12:03.000Z","@TechWork_dk","labelled_tweets"
268,0,"Wireless Color,Free Ink,reg,Wireless,Color,Printer,Free,Ink,OfficeJet",9,"Fat Kid Deals","HP OfficeJet 8015e Wireless Color All-in-One Printer w/ 6-Months Free Ink via HP+ for $100 (reg $160)  https://fkd.sale/?l=https://amzn.to/44W2PI1…",269,2,"Appreciation","2023-05-14T18:12:01.000Z","@FatKidDeals","labelled_tweets"
269,0,"davenewworld,Replying",0,"chemoshi","Replying to  @davenewworld_2",270,0,"Neutral","2023-05-14T17:53:16.000Z","@chemosh933","labelled_tweets"
270,0,"Months Free Ink,Wireless Color,Months Free,Free Ink,Shipped,Wireless,Color,Printer,Months,Free,Ink,OfficeJet",0,"Smarter Savings","HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink with HP+ for ONLY $99.99 Shipped (Was $159.99)!",271,0,"Appreciation","2023-05-14T17:52:24.000Z","@Smarter_Savings","labelled_tweets"
271,0,"Maddog,Replying",0,"HP Support","Replying to  @Maddog_60",272,0,"Neutral","2023-05-14T17:50:54.000Z","@HPSupport","labelled_tweets"
272,1,"Wireless Color,Shipped From Amazon,Months Of Free,Free Ink,Wireless,Color,Printer,Months,Shipped,Amazon,Free,Ink,OfficeJet",3,"DansDeals","HP OfficeJet 8015e Wireless Color All-In-One Printer With 6 Months Of Free Ink For $99.99 Shipped From Amazon",273,0,"Appreciation","2023-05-14T17:31:06.000Z","@DansDeals","labelled_tweets"
273,1,"HPSupport,error code,Envy,error,code,printer,flashing error code,Unplugging,flashing error,solves the issue,dmgarr,rebooting,issue,flashing,returns,resolved,temporarily,solves,temporarily solves,immediately",0,"David Garrett","@HPSupport  My HP Envy 5055 printer is getting a flashing error code of OXB3D5EA2B. Unplugging/rebooting the printer only temporarily solves the issue.  I can immediately print but the error code soon returns. How can this be resolved?  @dmgarr  @HP",274,0,"Complaint","2023-05-14T17:22:47.000Z","@dmgarr","labelled_tweets"
274,1,"Wireless Color,Lowest Price,Printer,Amazon,Wireless,Color,Price,Lowest,OfficeJet",0,"Deals Rocky Toki","Lowest Price Ever on Amazon --> $99.99  HP OfficeJet 8015e Wireless Color All-in-One Printer",275,0,"Complaint","2023-05-14T17:19:10.000Z","@RockyTokiDeals","labelled_tweets"
275,1,"full or closed,sensor issue,n’t recognise,recognise the drawer,drawer being full,closed,issue,’ve,printer,n’t,recognise,drawer,full,sensor,fixed",0,"Rachel Cuthbert","@HP  hello, I’ve been given a HP printer but it doesn’t recognise the drawer being full or closed, so I think there’s a sensor issue. Would this be something I could get fixed by yourselves? Thanks",276,0,"Appreciation","2023-05-14T17:19:08.000Z","@Rachel_Bert","labelled_tweets"
276,0,"Months Free Ink,Wireless Color,Months Free,Free Ink,Color,Printer,Months,Wireless,Free,Ink",0,"Geeky Bargain","HP Wireless Color All-in-One Printer with 6 Months Free Ink with HP+  https://amzn.to/3O4tHzG #ad",277,0,"Appreciation","2023-05-14T17:11:55.000Z","@GeekyBargain","labelled_tweets"
277,1,"dynamic security measures,security measures,printers,measures,equipped with dynamic,dynamic security,chip or circuitry,website,circuitry,equipped,dynamic,security,standard,block,cartridges,non-HP,chip,standard printers,block cartridges,non-HP chip",0,"Mike Marshall","@HP    They said that only some of its printers are equipped with dynamic security measures, though it did not specify which ones. According to its website, all HP standard printers will block cartridges using a non-HP chip or circuitry.",278,0,"Appreciation","2023-05-14T16:39:37.000Z","@bearpoop","labelled_tweets"
278,0,"dynamic security measures,security measures,equipped with dynamic,dynamic security,measures,printers,printers are equipped,equipped,dynamic,security,chip or circuitry,standard printers,block cartridges,non-HP chip,website,circuitry,standard,block,cartridges,non-HP",0,"Mike Marshall","They said that only some of its printers are equipped with dynamic security measures, though it did not specify which ones. According to its website, all HP standard printers will block cartridges using a non-HP chip or circuitry.",279,0,"Appreciation","2023-05-14T16:39:09.000Z","@bearpoop","labelled_tweets"
279,0,"brotherprinters,Brother,Brother printer,printer,Love my Brother,time,Big mistake,software was crap,Big,crap,finally,bought,pandemic,Love,printers,mistake,screwed,software,mistake HP screwed",0,"Burt May","#brotherprinters. I finally had enough of this HP printer that I bought during the pandemic because everyone was out of Brother printers at the time. Big mistake HP screwed me over and the software was crap!  Love my Brother printer!",280,0,"Complaint","2023-05-14T16:29:59.000Z","@burtmay","labelled_tweets"
280,0,"disables customers’ printers,cheaper rivals,disables customers’,customers’ printers,ink cartridges,cartridges from cheaper,rivals,disables,customers’,printers,ink,cartridges,cheaper",0,"Cloud DevOps Man","HP disables customers’ printers if they use ink cartridges from cheaper rivals",281,0,"Neutral","2023-05-14T16:10:00.000Z","@Cloud_Devops","labelled_tweets"
281,0,"Smart App,Scan,Print,Copy,Deskjet,App,Printer,Smart,Computer,Drivers,Software",1,"benwokes014","https://youtu.be/tmSasSVCVdI How To Print, Scan, Copy With HP Deskjet 4100 Printer using HP Smart App !! #Computer #Printer #Drivers #Software",0,0,"Appreciation","2023-05-17T09:06:23.000Z","@benwokes014","labelled_tweets"
